groovy_beans_VetoableASTTransformation.java/[CN]/	groovy_beans_BindableASTTransformation.java/[CN]/
java_groovy_sql_CallResultSet.java/[CN]/	java_groovy_sql_GroovyResultSetExtension.java/[CN]/
groovy_groovy_swing_binding_AbstractSyntheticBinding.java/[CN]/	java_org_codehaus_groovy_binding_AbstractFullBinding.java/[CN]/
java_org_codehaus_groovy_binding_PropertyPathFullBinding.java/[CN]/	java_org_codehaus_groovy_binding_AbstractFullBinding.java/[CN]/
java_org_codehaus_groovy_binding_BindingProxy.java/[CN]/	groovy_lang_GroovyObjectSupport.java/[CN]/
java_org_codehaus_groovy_binding_ClosureTriggerBinding.java/[CN]/	groovy_lang_GroovyObjectSupport.java/[CN]/
java_org_codehaus_groovy_binding_SwingTimerTriggerBinding.java/[CN]/	java_org_codehaus_groovy_binding_AbstractFullBinding.java/[CN]/
groovy_groovy_text_markup_TemplateASTTransformer.java/[CN]/	org_codehaus_groovy_control_customizers_CompilationCustomizer.java/[CN]/
groovy_groovy_text_markup_MarkupTemplateEngine.java/[CN]/	groovy_groovy_text_TemplateEngine.java/[CN]/
groovy_groovy_text_markup_MarkupBuilderCodeTransformer.java/[CN]/	org_codehaus_groovy_ast_ClassCodeExpressionTransformer.java/[CN]/
groovy_groovy_text_markup_AutoNewLineTransformer.java/[CN]/	org_codehaus_groovy_ast_ClassCodeVisitorSupport.java/[CN]/
groovy_groovy_text_XmlTemplateEngine.java/[CN]/	groovy_groovy_text_TemplateEngine.java/[CN]/
java_groovy_mock_interceptor_MockProxyMetaClass.java/[CN]/	groovy_lang_ProxyMetaClass.java/[CN]/
java_org_codehaus_groovy_transform_NotYetImplementedASTTransformation.java/[CN]/	org_codehaus_groovy_transform_AbstractASTTransformation.java/[CN]/
java_groovy_xml_streamingmarkupsupport_BaseMarkupBuilder.java/[CN]/	java_groovy_xml_streamingmarkupsupport_Builder.java/[CN]/
java_groovy_xml_streamingmarkupsupport_Builder.java/[CN]/	groovy_lang_GroovyObjectSupport.java/[CN]/
java_groovy_xml_SAXBuilder.java/[CN]/	groovy_util_BuilderSupport.java/[CN]/
java_groovy_xml_NamespaceBuilderSupport.java/[CN]/	groovy_util_BuilderSupport.java/[CN]/
java_groovy_xml_MarkupBuilder.java/[CN]/	groovy_util_BuilderSupport.java/[CN]/
java_groovy_xml_DOMBuilder.java/[CN]/	groovy_util_BuilderSupport.java/[CN]/
java_groovy_util_slurpersupport_Attributes.java/[CN]/	java_groovy_util_slurpersupport_NodeChildren.java/[CN]/
java_groovy_util_slurpersupport_NodeParents.java/[CN]/	java_groovy_util_slurpersupport_NodeChildren.java/[CN]/
java_groovy_util_slurpersupport_FilteredNodeChildren.java/[CN]/	java_groovy_util_slurpersupport_NodeChildren.java/[CN]/
java_groovy_util_slurpersupport_FilteredAttributes.java/[CN]/	java_groovy_util_slurpersupport_Attributes.java/[CN]/
java_groovy_util_slurpersupport_Attribute.java/[CN]/	java_groovy_util_slurpersupport_GPathResult.java/[CN]/
java_groovy_util_slurpersupport_NodeChildren.java/[CN]/	java_groovy_util_slurpersupport_GPathResult.java/[CN]/
java_groovy_util_slurpersupport_NodeChild.java/[CN]/	java_groovy_util_slurpersupport_GPathResult.java/[CN]/
java_groovy_util_slurpersupport_GPathResult.java/[CN]/	groovy_lang_GroovyObjectSupport.java/[CN]/
java_groovy_util_slurpersupport_NoChildren.java/[CN]/	java_groovy_util_slurpersupport_GPathResult.java/[CN]/
